image,label
images/18596.jpg,celtis_occidentalis
images/18597.jpg,cornus_florida
images/18598.jpg,liriodendron_tulipifera
images/18599.jpg,ptelea_trifoliata
images/18600.jpg,crataegus_crus-galli
images/18601.jpg,acer_saccharum
images/18602.jpg,oxydendrum_arboreum
images/18603.jpg,salix_nigra
images/18604.jpg,cornus_florida
images/18605.jpg,quercus_montana
images/18606.jpg,carya_glabra
images/18607.jpg,carya_cordiformis
images/18608.jpg,carya_cordiformis
images/18609.jpg,tsuga_canadensis
images/18610.jpg,ptelea_trifoliata
images/18611.jpg,quercus_macrocarpa
images/18612.jpg,carya_cordiformis
images/18613.jpg,liriodendron_tulipifera
images/18614.jpg,cornus_florida
images/18615.jpg,tsuga_canadensis
images/18616.jpg,quercus_macrocarpa
images/18617.jpg,celtis_occidentalis
images/18618.jpg,carya_cordiformis
images/18619.jpg,celtis_occidentalis
images/18620.jpg,acer_saccharum
images/18621.jpg,cornus_florida
images/18622.jpg,ulmus_parvifolia
images/18623.jpg,diospyros_virginiana
images/18624.jpg,carya_cordiformis
images/18625.jpg,cornus_florida
images/18626.jpg,tsuga_canadensis
images/18627.jpg,cornus_florida
images/18628.jpg,cornus_florida
images/18629.jpg,celtis_occidentalis
images/18630.jpg,gleditsia_triacanthos
images/18631.jpg,staphylea_trifolia
images/18632.jpg,fraxinus_nigra
images/18633.jpg,maclura_pomifera
images/18634.jpg,acer_negundo
images/18635.jpg,acer_saccharum
images/18636.jpg,quercus_macrocarpa
images/18637.jpg,diospyros_virginiana
images/18638.jpg,carya_cordiformis
images/18639.jpg,quercus_montana
images/18640.jpg,prunus_subhirtella
images/18641.jpg,salix_caroliniana
images/18642.jpg,acer_pensylvanicum
images/18643.jpg,liriodendron_tulipifera
images/18644.jpg,acer_pensylvanicum
images/18645.jpg,pinus_rigida
images/18646.jpg,salix_babylonica
images/18647.jpg,prunus_subhirtella
images/18648.jpg,carya_cordiformis
images/18649.jpg,cryptomeria_japonica
images/18650.jpg,carya_cordiformis
images/18651.jpg,abies_concolor
images/18652.jpg,ptelea_trifoliata
images/18653.jpg,cercis_canadensis
images/18654.jpg,asimina_triloba
images/18655.jpg,malus_floribunda
images/18656.jpg,ptelea_trifoliata
images/18657.jpg,celtis_occidentalis
images/18658.jpg,taxodium_distichum
images/18659.jpg,cladrastis_lutea
images/18660.jpg,liriodendron_tulipifera
images/18661.jpg,celtis_occidentalis
images/18662.jpg,pinus_pungens
images/18663.jpg,cryptomeria_japonica
images/18664.jpg,acer_pensylvanicum
images/18665.jpg,quercus_marilandica
images/18666.jpg,gleditsia_triacanthos
images/18667.jpg,cladrastis_lutea
images/18668.jpg,salix_babylonica
images/18669.jpg,carya_cordiformis
images/18670.jpg,salix_babylonica
images/18671.jpg,carya_cordiformis
images/18672.jpg,maclura_pomifera
images/18673.jpg,carya_cordiformis
images/18674.jpg,ptelea_trifoliata
images/18675.jpg,ficus_carica
images/18676.jpg,taxodium_distichum
images/18677.jpg,carya_cordiformis
images/18678.jpg,celtis_occidentalis
images/18679.jpg,acer_saccharum
images/18680.jpg,cornus_florida
images/18681.jpg,cornus_florida
images/18682.jpg,gleditsia_triacanthos
images/18683.jpg,carya_cordiformis
images/18684.jpg,malus_pumila
images/18685.jpg,quercus_phellos
images/18686.jpg,quercus_macrocarpa
images/18687.jpg,malus_coronaria
images/18688.jpg,celtis_occidentalis
images/18689.jpg,quercus_montana
images/18690.jpg,quercus_macrocarpa
images/18691.jpg,quercus_marilandica
images/18692.jpg,cercis_canadensis
images/18693.jpg,quercus_phellos
images/18694.jpg,cornus_florida
images/18695.jpg,carya_cordiformis
images/18696.jpg,gleditsia_triacanthos
images/18697.jpg,ptelea_trifoliata
images/18698.jpg,liriodendron_tulipifera
images/18699.jpg,acer_pensylvanicum
images/18700.jpg,malus_coronaria
images/18701.jpg,quercus_phellos
images/18702.jpg,staphylea_trifolia
images/18703.jpg,carya_cordiformis
images/18704.jpg,liquidambar_styraciflua
images/18705.jpg,malus_coronaria
images/18706.jpg,ulmus_parvifolia
images/18707.jpg,staphylea_trifolia
images/18708.jpg,liriodendron_tulipifera
images/18709.jpg,cornus_florida
images/18710.jpg,quercus_montana
images/18711.jpg,quercus_macrocarpa
images/18712.jpg,malus_coronaria
images/18713.jpg,crataegus_laevigata
images/18714.jpg,celtis_occidentalis
images/18715.jpg,carya_cordiformis
images/18716.jpg,staphylea_trifolia
images/18717.jpg,metasequoia_glyptostroboides
images/18718.jpg,quercus_alba
images/18719.jpg,prunus_subhirtella
images/18720.jpg,liriodendron_tulipifera
images/18721.jpg,quercus_macrocarpa
images/18722.jpg,cornus_florida
images/18723.jpg,salix_babylonica
images/18724.jpg,carya_cordiformis
images/18725.jpg,acer_saccharum
images/18726.jpg,quercus_acutissima
images/18727.jpg,cornus_florida
images/18728.jpg,liriodendron_tulipifera
images/18729.jpg,acer_negundo
images/18730.jpg,tilia_americana
images/18731.jpg,cornus_florida
images/18732.jpg,quercus_macrocarpa
images/18733.jpg,quercus_michauxii
images/18734.jpg,cercis_canadensis
images/18735.jpg,quercus_marilandica
images/18736.jpg,prunus_pensylvanica
images/18737.jpg,liriodendron_tulipifera
images/18738.jpg,salix_babylonica
images/18739.jpg,diospyros_virginiana
images/18740.jpg,maclura_pomifera
images/18741.jpg,staphylea_trifolia
images/18742.jpg,ostrya_virginiana
images/18743.jpg,carya_cordiformis
images/18744.jpg,carya_cordiformis
images/18745.jpg,carya_cordiformis
images/18746.jpg,quercus_marilandica
images/18747.jpg,abies_concolor
images/18748.jpg,quercus_macrocarpa
images/18749.jpg,fraxinus_nigra
images/18750.jpg,ptelea_trifoliata
images/18751.jpg,carya_cordiformis
images/18752.jpg,amelanchier_arborea
images/18753.jpg,quercus_macrocarpa
images/18754.jpg,ptelea_trifoliata
images/18755.jpg,quercus_macrocarpa
images/18756.jpg,ulmus_pumila
images/18757.jpg,fraxinus_nigra
images/18758.jpg,gleditsia_triacanthos
images/18759.jpg,malus_coronaria
images/18760.jpg,gleditsia_triacanthos
images/18761.jpg,quercus_montana
images/18762.jpg,ulmus_parvifolia
images/18763.jpg,ilex_opaca
images/18764.jpg,quercus_macrocarpa
images/18765.jpg,asimina_triloba
images/18766.jpg,malus_coronaria
images/18767.jpg,robinia_pseudo-acacia
images/18768.jpg,quercus_alba
images/18769.jpg,salix_caroliniana
images/18770.jpg,chamaecyparis_thyoides
images/18771.jpg,quercus_macrocarpa
images/18772.jpg,ptelea_trifoliata
images/18773.jpg,liriodendron_tulipifera
images/18774.jpg,ptelea_trifoliata
images/18775.jpg,juglans_cinerea
images/18776.jpg,quercus_macrocarpa
images/18777.jpg,celtis_occidentalis
images/18778.jpg,liriodendron_tulipifera
images/18779.jpg,acer_saccharum
images/18780.jpg,ptelea_trifoliata
images/18781.jpg,picea_abies
images/18782.jpg,carya_tomentosa
images/18783.jpg,malus_coronaria
images/18784.jpg,cornus_florida
images/18785.jpg,quercus_macrocarpa
images/18786.jpg,ulmus_parvifolia
images/18787.jpg,quercus_marilandica
images/18788.jpg,cornus_florida
images/18789.jpg,asimina_triloba
images/18790.jpg,liriodendron_tulipifera
images/18791.jpg,magnolia_acuminata
images/18792.jpg,malus_coronaria
images/18793.jpg,quercus_montana
images/18794.jpg,carya_cordiformis
images/18795.jpg,pinus_flexilis
images/18796.jpg,fraxinus_nigra
images/18797.jpg,quercus_marilandica
images/18798.jpg,salix_babylonica
images/18799.jpg,carya_cordiformis
images/18800.jpg,salix_babylonica
images/18801.jpg,liriodendron_tulipifera
images/18802.jpg,liriodendron_tulipifera
images/18803.jpg,malus_coronaria
images/18804.jpg,carya_glabra
images/18805.jpg,pinus_peucea
images/18806.jpg,carya_cordiformis
images/18807.jpg,abies_concolor
images/18808.jpg,quercus_montana
images/18809.jpg,salix_caroliniana
images/18810.jpg,celtis_occidentalis
images/18811.jpg,cladrastis_lutea
images/18812.jpg,betula_nigra
images/18813.jpg,asimina_triloba
images/18814.jpg,acer_saccharum
images/18815.jpg,carya_cordiformis
images/18816.jpg,cedrus_atlantica
images/18817.jpg,quercus_montana
images/18818.jpg,quercus_alba
images/18819.jpg,prunus_subhirtella
images/18820.jpg,cornus_florida
images/18821.jpg,liriodendron_tulipifera
images/18822.jpg,acer_pensylvanicum
images/18823.jpg,malus_coronaria
images/18824.jpg,acer_saccharum
images/18825.jpg,liriodendron_tulipifera
images/18826.jpg,salix_babylonica
images/18827.jpg,carya_cordiformis
images/18828.jpg,gleditsia_triacanthos
images/18829.jpg,chamaecyparis_pisifera
images/18830.jpg,ostrya_virginiana
images/18831.jpg,quercus_macrocarpa
images/18832.jpg,fraxinus_nigra
images/18833.jpg,ficus_carica
images/18834.jpg,quercus_macrocarpa
images/18835.jpg,carya_cordiformis
images/18836.jpg,gleditsia_triacanthos
images/18837.jpg,cornus_florida
images/18838.jpg,carya_cordiformis
images/18839.jpg,quercus_macrocarpa
images/18840.jpg,gleditsia_triacanthos
images/18841.jpg,liriodendron_tulipifera
images/18842.jpg,metasequoia_glyptostroboides
images/18843.jpg,quercus_macrocarpa
images/18844.jpg,quercus_alba
images/18845.jpg,quercus_macrocarpa
images/18846.jpg,carya_cordiformis
images/18847.jpg,celtis_occidentalis
images/18848.jpg,liriodendron_tulipifera
images/18849.jpg,liriodendron_tulipifera
images/18850.jpg,ptelea_trifoliata
images/18851.jpg,gleditsia_triacanthos
images/18852.jpg,acer_negundo
images/18853.jpg,acer_negundo
images/18854.jpg,carya_cordiformis
images/18855.jpg,ilex_opaca
images/18856.jpg,celtis_occidentalis
images/18857.jpg,liriodendron_tulipifera
images/18858.jpg,liriodendron_tulipifera
images/18859.jpg,gleditsia_triacanthos
images/18860.jpg,salix_babylonica
images/18861.jpg,celtis_occidentalis
images/18862.jpg,carya_cordiformis
images/18863.jpg,carya_cordiformis
images/18864.jpg,prunus_subhirtella
images/18865.jpg,abies_concolor
images/18866.jpg,cornus_florida
images/18867.jpg,liriodendron_tulipifera
images/18868.jpg,quercus_robur
images/18869.jpg,acer_saccharum
images/18870.jpg,carya_cordiformis
images/18871.jpg,quercus_macrocarpa
images/18872.jpg,ulmus_pumila
images/18873.jpg,quercus_michauxii
images/18874.jpg,carya_cordiformis
images/18875.jpg,carya_cordiformis
images/18876.jpg,salix_babylonica
images/18877.jpg,ptelea_trifoliata
images/18878.jpg,picea_abies
images/18879.jpg,liriodendron_tulipifera
images/18880.jpg,pinus_rigida
images/18881.jpg,picea_abies
images/18882.jpg,pinus_peucea
images/18883.jpg,tilia_americana
images/18884.jpg,quercus_marilandica
images/18885.jpg,picea_abies
images/18886.jpg,picea_abies
images/18887.jpg,cryptomeria_japonica
images/18888.jpg,salix_babylonica
images/18889.jpg,gleditsia_triacanthos
images/18890.jpg,amelanchier_arborea
images/18891.jpg,quercus_montana
images/18892.jpg,staphylea_trifolia
images/18893.jpg,liriodendron_tulipifera
images/18894.jpg,fraxinus_nigra
images/18895.jpg,juglans_cinerea
images/18896.jpg,asimina_triloba
images/18897.jpg,quercus_macrocarpa
images/18898.jpg,quercus_montana
images/18899.jpg,acer_pensylvanicum
images/18900.jpg,asimina_triloba
images/18901.jpg,quercus_marilandica
images/18902.jpg,carya_cordiformis
images/18903.jpg,quercus_macrocarpa
images/18904.jpg,tsuga_canadensis
images/18905.jpg,malus_coronaria
images/18906.jpg,pinus_peucea
images/18907.jpg,quercus_montana
images/18908.jpg,liriodendron_tulipifera
images/18909.jpg,cladrastis_lutea
images/18910.jpg,ptelea_trifoliata
images/18911.jpg,gleditsia_triacanthos
images/18912.jpg,tsuga_canadensis
images/18913.jpg,tilia_americana
images/18914.jpg,cornus_florida
images/18915.jpg,quercus_marilandica
images/18916.jpg,liriodendron_tulipifera
images/18917.jpg,liriodendron_tulipifera
images/18918.jpg,liriodendron_tulipifera
images/18919.jpg,salix_caroliniana
images/18920.jpg,salix_babylonica
images/18921.jpg,tsuga_canadensis
images/18922.jpg,quercus_marilandica
images/18923.jpg,malus_coronaria
images/18924.jpg,prunus_subhirtella
images/18925.jpg,amelanchier_laevis
images/18926.jpg,taxodium_distichum
images/18927.jpg,gleditsia_triacanthos
images/18928.jpg,cornus_florida
images/18929.jpg,liriodendron_tulipifera
images/18930.jpg,carya_glabra
images/18931.jpg,koelreuteria_paniculata
images/18932.jpg,juglans_nigra
images/18933.jpg,celtis_occidentalis
images/18934.jpg,celtis_occidentalis
images/18935.jpg,quercus_marilandica
images/18936.jpg,gleditsia_triacanthos
images/18937.jpg,broussonettia_papyrifera
images/18938.jpg,prunus_subhirtella
images/18939.jpg,pinus_rigida
images/18940.jpg,chionanthus_retusus
images/18941.jpg,diospyros_virginiana
images/18942.jpg,picea_orientalis
images/18943.jpg,liriodendron_tulipifera
images/18944.jpg,tilia_americana
images/18945.jpg,gleditsia_triacanthos
images/18946.jpg,cornus_florida
images/18947.jpg,acer_pensylvanicum
images/18948.jpg,carya_cordiformis
images/18949.jpg,quercus_macrocarpa
images/18950.jpg,acer_negundo
images/18951.jpg,celtis_occidentalis
images/18952.jpg,malus_coronaria
images/18953.jpg,quercus_alba
images/18954.jpg,cornus_florida
images/18955.jpg,ptelea_trifoliata
images/18956.jpg,celtis_occidentalis
images/18957.jpg,carya_cordiformis
images/18958.jpg,fraxinus_nigra
images/18959.jpg,acer_ginnala
images/18960.jpg,salix_babylonica
images/18961.jpg,celtis_occidentalis
images/18962.jpg,picea_pungens
images/18963.jpg,quercus_macrocarpa
images/18964.jpg,oxydendrum_arboreum
images/18965.jpg,liriodendron_tulipifera
images/18966.jpg,acer_saccharum
images/18967.jpg,carya_cordiformis
images/18968.jpg,fraxinus_nigra
images/18969.jpg,quercus_marilandica
images/18970.jpg,gleditsia_triacanthos
images/18971.jpg,carya_cordiformis
images/18972.jpg,cornus_florida
images/18973.jpg,liriodendron_tulipifera
images/18974.jpg,liriodendron_tulipifera
images/18975.jpg,liriodendron_tulipifera
images/18976.jpg,ulmus_pumila
images/18977.jpg,salix_caroliniana
images/18978.jpg,acer_saccharum
images/18979.jpg,gleditsia_triacanthos
images/18980.jpg,asimina_triloba
images/18981.jpg,celtis_occidentalis
images/18982.jpg,magnolia_tripetala
images/18983.jpg,cornus_florida
images/18984.jpg,gleditsia_triacanthos
images/18985.jpg,cornus_florida
images/18986.jpg,abies_concolor
images/18987.jpg,picea_abies
images/18988.jpg,celtis_occidentalis
images/18989.jpg,carya_cordiformis
images/18990.jpg,pinus_parviflora
images/18991.jpg,quercus_marilandica
images/18992.jpg,amelanchier_canadensis
images/18993.jpg,cladrastis_lutea
images/18994.jpg,liriodendron_tulipifera
images/18995.jpg,cercis_canadensis
images/18996.jpg,carya_cordiformis
images/18997.jpg,quercus_macrocarpa
images/18998.jpg,gleditsia_triacanthos
images/18999.jpg,carya_cordiformis
images/19000.jpg,prunus_subhirtella
images/19001.jpg,liriodendron_tulipifera
images/19002.jpg,carya_cordiformis
images/19003.jpg,malus_coronaria
images/19004.jpg,gleditsia_triacanthos
images/19005.jpg,ptelea_trifoliata
images/19006.jpg,quercus_macrocarpa
images/19007.jpg,carya_cordiformis
images/19008.jpg,cryptomeria_japonica
images/19009.jpg,quercus_macrocarpa
images/19010.jpg,gleditsia_triacanthos
images/19011.jpg,quercus_marilandica
images/19012.jpg,phellodendron_amurense
images/19013.jpg,tilia_americana
images/19014.jpg,liriodendron_tulipifera
images/19015.jpg,liriodendron_tulipifera
images/19016.jpg,quercus_macrocarpa
images/19017.jpg,celtis_occidentalis
images/19018.jpg,asimina_triloba
images/19019.jpg,quercus_marilandica
images/19020.jpg,carya_cordiformis
images/19021.jpg,cornus_florida
images/19022.jpg,liriodendron_tulipifera
images/19023.jpg,celtis_occidentalis
images/19024.jpg,pinus_sylvestris
images/19025.jpg,quercus_macrocarpa
images/19026.jpg,quercus_montana
images/19027.jpg,ptelea_trifoliata
images/19028.jpg,ailanthus_altissima
images/19029.jpg,cladrastis_lutea
images/19030.jpg,cryptomeria_japonica
images/19031.jpg,gleditsia_triacanthos
images/19032.jpg,cornus_florida
images/19033.jpg,phellodendron_amurense
images/19034.jpg,magnolia_acuminata
images/19035.jpg,malus_coronaria
images/19036.jpg,celtis_occidentalis
images/19037.jpg,cornus_florida
images/19038.jpg,cornus_florida
images/19039.jpg,salix_caroliniana
images/19040.jpg,celtis_occidentalis
images/19041.jpg,liriodendron_tulipifera
images/19042.jpg,staphylea_trifolia
images/19043.jpg,acer_pensylvanicum
images/19044.jpg,diospyros_virginiana
images/19045.jpg,quercus_virginiana
images/19046.jpg,cornus_florida
images/19047.jpg,celtis_occidentalis
images/19048.jpg,liriodendron_tulipifera
images/19049.jpg,quercus_robur
images/19050.jpg,celtis_occidentalis
images/19051.jpg,pinus_sylvestris
images/19052.jpg,tilia_americana
images/19053.jpg,quercus_palustris
images/19054.jpg,carya_cordiformis
images/19055.jpg,cornus_florida
images/19056.jpg,liriodendron_tulipifera
images/19057.jpg,quercus_macrocarpa
images/19058.jpg,carya_cordiformis
images/19059.jpg,oxydendrum_arboreum
images/19060.jpg,liriodendron_tulipifera
images/19061.jpg,liriodendron_tulipifera
images/19062.jpg,quercus_macrocarpa
images/19063.jpg,carya_cordiformis
images/19064.jpg,acer_pensylvanicum
images/19065.jpg,quercus_macrocarpa
images/19066.jpg,gleditsia_triacanthos
images/19067.jpg,liriodendron_tulipifera
images/19068.jpg,cryptomeria_japonica
images/19069.jpg,malus_coronaria
images/19070.jpg,salix_babylonica
images/19071.jpg,quercus_macrocarpa
images/19072.jpg,cladrastis_lutea
images/19073.jpg,quercus_macrocarpa
images/19074.jpg,pinus_peucea
images/19075.jpg,acer_saccharum
images/19076.jpg,fraxinus_nigra
images/19077.jpg,celtis_occidentalis
images/19078.jpg,carya_cordiformis
images/19079.jpg,cladrastis_lutea
images/19080.jpg,amelanchier_arborea
images/19081.jpg,crataegus_laevigata
images/19082.jpg,gleditsia_triacanthos
images/19083.jpg,cornus_florida
images/19084.jpg,quercus_macrocarpa
images/19085.jpg,ptelea_trifoliata
images/19086.jpg,ptelea_trifoliata
images/19087.jpg,tilia_americana
images/19088.jpg,ptelea_trifoliata
images/19089.jpg,abies_concolor
images/19090.jpg,quercus_macrocarpa
images/19091.jpg,quercus_macrocarpa
images/19092.jpg,celtis_occidentalis
images/19093.jpg,castanea_dentata
images/19094.jpg,liriodendron_tulipifera
images/19095.jpg,quercus_macrocarpa
images/19096.jpg,pinus_rigida
images/19097.jpg,malus_pumila
images/19098.jpg,liriodendron_tulipifera
images/19099.jpg,ptelea_trifoliata
images/19100.jpg,quercus_macrocarpa
images/19101.jpg,malus_floribunda
images/19102.jpg,prunus_subhirtella
images/19103.jpg,malus_coronaria
images/19104.jpg,salix_babylonica
images/19105.jpg,ostrya_virginiana
images/19106.jpg,carya_glabra
images/19107.jpg,tilia_americana
